InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDateTime,IsCancelled,IsProduct
551173,DOT,DOTCOM POSTAGE,1,4/26/11 16:54,133.64,,United Kingdom,2011-04-26 16:54:00,False,False
551174,DOT,DOTCOM POSTAGE,1,4/26/11 17:02,111.73,,United Kingdom,2011-04-26 17:02:00,False,False
551187,C2,CARRIAGE,1,4/27/11 10:02,50.0,14911.0,EIRE,2011-04-27 10:02:00,False,False
551258,POST,POSTAGE,8,4/27/11 12:02,18.0,12621.0,Germany,2011-04-27 12:02:00,False,False
551268,M,Manual,48,4/27/11 12:08,0.19,16965.0,United Kingdom,2011-04-27 12:08:00,False,False
551270,M,Manual,1,4/27/11 12:35,2.55,15891.0,United Kingdom,2011-04-27 12:35:00,False,False
551277,M,Manual,1,4/27/11 13:06,1.25,13637.0,United Kingdom,2011-04-27 13:06:00,False,False
551278,POST,POSTAGE,1,4/27/11 13:13,40.0,12483.0,Sweden,2011-04-27 13:13:00,False,False
551339,DOT,DOTCOM POSTAGE,1,4/27/11 17:18,102.5,,United Kingdom,2011-04-27 17:18:00,False,False
551340,DCGS0004,HAYNES CAMPER SHOULDER BAG,1,4/27/11 17:23,16.63,,United Kingdom,2011-04-27 17:23:00,False,False
551340,DOT,DOTCOM POSTAGE,1,4/27/11 17:23,181.34,,United Kingdom,2011-04-27 17:23:00,False,False
551345,POST,POSTAGE,6,4/28/11 9:03,15.0,14646.0,Netherlands,2011-04-28 09:03:00,False,False
551346,POST,POSTAGE,3,4/28/11 9:12,15.0,12362.0,Belgium,2011-04-28 09:12:00,False,False
551389,POST,POSTAGE,1,4/28/11 11:45,18.0,12437.0,France,2011-04-28 11:45:00,False,False
551398,POST,POSTAGE,3,4/28/11 13:09,28.0,12417.0,Spain,2011-04-28 13:09:00,False,False
551419,M,Manual,1,4/28/11 13:51,400.0,12748.0,United Kingdom,2011-04-28 13:51:00,False,False
551467,POST,POSTAGE,1,4/28/11 16:20,18.0,12600.0,Germany,2011-04-28 16:20:00,False,False
551468,DOT,DOTCOM POSTAGE,1,4/28/11 16:21,143.18,,United Kingdom,2011-04-28 16:21:00,False,False
551529,POST,POSTAGE,8,5/1/11 13:18,18.0,12524.0,Germany,2011-05-01 13:18:00,False,False
551544,POST,POSTAGE,4,5/3/11 9:33,18.0,12683.0,France,2011-05-03 09:33:00,False,False
551552,POST,POSTAGE,2,5/3/11 10:09,18.0,12598.0,France,2011-05-03 10:09:00,False,False
551649,POST,POSTAGE,2,5/3/11 12:02,20.0,12643.0,France,2011-05-03 12:02:00,False,False
551652,POST,POSTAGE,2,5/3/11 12:03,1.0,12643.0,France,2011-05-03 12:03:00,False,False
551697,POST,POSTAGE,1,5/3/11 13:46,8142.75,16029.0,United Kingdom,2011-05-03 13:46:00,False,False
551714,M,Manual,1,5/3/11 15:15,25.95,16806.0,United Kingdom,2011-05-03 15:15:00,False,False
551718,DOT,DOTCOM POSTAGE,1,5/3/11 16:06,160.37,,United Kingdom,2011-05-03 16:06:00,False,False
551719,DOT,DOTCOM POSTAGE,1,5/3/11 16:09,178.12,,United Kingdom,2011-05-03 16:09:00,False,False
551818,POST,POSTAGE,4,5/4/11 11:57,18.0,12569.0,Germany,2011-05-04 11:57:00,False,False
551820,POST,POSTAGE,2,5/4/11 12:11,18.0,12645.0,Germany,2011-05-04 12:11:00,False,False
551868,POST,POSTAGE,8,5/4/11 16:29,28.0,12540.0,Spain,2011-05-04 16:29:00,False,False
551886,POST,POSTAGE,1,5/5/11 9:23,18.0,12569.0,Germany,2011-05-05 09:23:00,False,False
551887,POST,POSTAGE,2,5/5/11 9:29,18.0,12593.0,France,2011-05-05 09:29:00,False,False
551945,BANK CHARGES,Bank Charges,1,5/5/11 11:09,15.0,16714.0,United Kingdom,2011-05-05 11:09:00,False,False
551950,C2,CARRIAGE,1,5/5/11 11:38,50.0,14911.0,EIRE,2011-05-05 11:38:00,False,False
551982,M,Manual,3,5/5/11 13:56,2.1,15023.0,United Kingdom,2011-05-05 13:56:00,False,False
551985,POST,POSTAGE,1,5/5/11 14:38,15.0,12395.0,Belgium,2011-05-05 14:38:00,False,False
551995,DCGS0003,BOXED GLASS ASHTRAY,1,5/5/11 15:42,2.46,,United Kingdom,2011-05-05 15:42:00,False,False
551995,DOT,DOTCOM POSTAGE,1,5/5/11 15:42,55.64,,United Kingdom,2011-05-05 15:42:00,False,False
551997,DCGSSGIRL,GIRLS PARTY BAG,2,5/5/11 15:47,3.29,,United Kingdom,2011-05-05 15:47:00,False,False
551997,DOT,DOTCOM POSTAGE,1,5/5/11 15:47,43.57,,United Kingdom,2011-05-05 15:47:00,False,False
552000,DOT,DOTCOM POSTAGE,1,5/5/11 15:56,49.62,,United Kingdom,2011-05-05 15:56:00,False,False
552008,POST,POSTAGE,4,5/5/11 17:13,18.0,12476.0,Germany,2011-05-05 17:13:00,False,False
552040,POST,POSTAGE,4,5/6/11 8:19,28.0,12502.0,Spain,2011-05-06 08:19:00,False,False
552188,POST,POSTAGE,2,5/6/11 14:01,15.0,12394.0,Belgium,2011-05-06 14:01:00,False,False
552202,POST,POSTAGE,1,5/6/11 14:51,40.0,12414.0,Austria,2011-05-06 14:51:00,False,False
552229,DOT,DOTCOM POSTAGE,1,5/6/11 15:40,21.74,,United Kingdom,2011-05-06 15:40:00,False,False
552230,DOT,DOTCOM POSTAGE,1,5/6/11 15:43,0.0,,United Kingdom,2011-05-06 15:43:00,False,False
552232,gift_0001_50,Dotcomgiftshop Gift Voucher £50.00,1,5/6/11 15:54,41.67,,United Kingdom,2011-05-06 15:54:00,False,False
552232,DOT,DOTCOM POSTAGE,1,5/6/11 15:54,36.71,,United Kingdom,2011-05-06 15:54:00,False,False
552234,DCGSSBOY,BOYS PARTY BAG,7,5/6/11 16:01,3.29,,United Kingdom,2011-05-06 16:01:00,False,False
552234,DCGSSGIRL,GIRLS PARTY BAG,2,5/6/11 16:01,3.29,,United Kingdom,2011-05-06 16:01:00,False,False
552234,DOT,DOTCOM POSTAGE,1,5/6/11 16:01,174.24,,United Kingdom,2011-05-06 16:01:00,False,False
552259,M,Manual,1,5/8/11 11:13,1.0,15796.0,United Kingdom,2011-05-08 11:13:00,False,False
552315,POST,POSTAGE,6,5/8/11 16:10,18.0,12700.0,France,2011-05-08 16:10:00,False,False
552325,POST,POSTAGE,2,5/9/11 9:47,18.0,12490.0,France,2011-05-09 09:47:00,False,False
552337,POST,POSTAGE,3,5/9/11 11:34,18.0,12621.0,Germany,2011-05-09 11:34:00,False,False
552464,POST,POSTAGE,1,5/9/11 15:12,18.0,12726.0,France,2011-05-09 15:12:00,False,False
552493,DOT,DOTCOM POSTAGE,1,5/9/11 16:21,226.61,,United Kingdom,2011-05-09 16:21:00,False,False
552508,DOT,DOTCOM POSTAGE,1,5/9/11 16:27,198.6,,United Kingdom,2011-05-09 16:27:00,False,False
552514,DOT,DOTCOM POSTAGE,1,5/9/11 16:30,205.45,,United Kingdom,2011-05-09 16:30:00,False,False
552520,DOT,DOTCOM POSTAGE,1,5/9/11 16:34,189.84,,United Kingdom,2011-05-09 16:34:00,False,False
552543,POST,POSTAGE,2,5/10/11 10:22,15.0,12399.0,Belgium,2011-05-10 10:22:00,False,False
552549,M,Manual,1,5/10/11 10:39,334.71,15674.0,United Kingdom,2011-05-10 10:39:00,False,False
552631,POST,POSTAGE,2,5/10/11 12:55,18.0,12684.0,France,2011-05-10 12:55:00,False,False
552649,POST,POSTAGE,1,5/10/11 13:44,18.0,12592.0,Germany,2011-05-10 13:44:00,False,False
552656,POST,POSTAGE,3,5/10/11 14:46,18.0,12712.0,Germany,2011-05-10 14:46:00,False,False
552660,DOT,DOTCOM POSTAGE,1,5/10/11 15:03,184.92,,United Kingdom,2011-05-10 15:03:00,False,False
552662,DOT,DOTCOM POSTAGE,1,5/10/11 15:04,161.88,,United Kingdom,2011-05-10 15:04:00,False,False
552663,DOT,DOTCOM POSTAGE,1,5/10/11 15:04,133.17,,United Kingdom,2011-05-10 15:04:00,False,False
552665,DOT,DOTCOM POSTAGE,1,5/10/11 15:05,101.92,,United Kingdom,2011-05-10 15:05:00,False,False
552666,DOT,DOTCOM POSTAGE,1,5/10/11 15:05,109.25,,United Kingdom,2011-05-10 15:05:00,False,False
552667,DOT,DOTCOM POSTAGE,1,5/10/11 15:05,118.38,,United Kingdom,2011-05-10 15:05:00,False,False
552668,DOT,DOTCOM POSTAGE,1,5/10/11 15:05,168.63,,United Kingdom,2011-05-10 15:05:00,False,False
552670,DOT,DOTCOM POSTAGE,1,5/10/11 15:06,181.83,,United Kingdom,2011-05-10 15:06:00,False,False
552671,DOT,DOTCOM POSTAGE,1,5/10/11 15:06,146.29,,United Kingdom,2011-05-10 15:06:00,False,False
552672,DOT,DOTCOM POSTAGE,1,5/10/11 15:06,135.67,,United Kingdom,2011-05-10 15:06:00,False,False
552673,DOT,DOTCOM POSTAGE,1,5/10/11 15:07,95.38,,United Kingdom,2011-05-10 15:07:00,False,False
552674,DOT,DOTCOM POSTAGE,1,5/10/11 15:07,132.29,,United Kingdom,2011-05-10 15:07:00,False,False
552675,DOT,DOTCOM POSTAGE,1,5/10/11 15:07,166.88,,United Kingdom,2011-05-10 15:07:00,False,False
552676,DOT,DOTCOM POSTAGE,1,5/10/11 15:07,202.29,,United Kingdom,2011-05-10 15:07:00,False,False
552677,DOT,DOTCOM POSTAGE,1,5/10/11 15:07,202.96,,United Kingdom,2011-05-10 15:07:00,False,False
552678,DOT,DOTCOM POSTAGE,1,5/10/11 15:08,201.5,,United Kingdom,2011-05-10 15:08:00,False,False
552681,DOT,DOTCOM POSTAGE,1,5/10/11 15:08,166.08,,United Kingdom,2011-05-10 15:08:00,False,False
552683,DOT,DOTCOM POSTAGE,1,5/10/11 15:09,131.42,,United Kingdom,2011-05-10 15:09:00,False,False
552684,DOT,DOTCOM POSTAGE,1,5/10/11 15:09,161.96,,United Kingdom,2011-05-10 15:09:00,False,False
552687,DOT,DOTCOM POSTAGE,1,5/10/11 15:09,246.5,,United Kingdom,2011-05-10 15:09:00,False,False
552702,DOT,DOTCOM POSTAGE,1,5/10/11 16:00,120.92,,United Kingdom,2011-05-10 16:00:00,False,False
552731,POST,POSTAGE,2,5/11/11 10:43,18.0,12372.0,Denmark,2011-05-11 10:43:00,False,False
552844,POST,POSTAGE,2,5/11/11 14:37,18.0,12649.0,Germany,2011-05-11 14:37:00,False,False
552845,POST,POSTAGE,6,5/11/11 14:37,15.0,14646.0,Netherlands,2011-05-11 14:37:00,False,False
552846,POST,POSTAGE,1,5/11/11 14:38,18.0,14646.0,Netherlands,2011-05-11 14:38:00,False,False
552857,DOT,DOTCOM POSTAGE,1,5/11/11 15:34,175.69,,United Kingdom,2011-05-11 15:34:00,False,False
552871,POST,POSTAGE,2,5/12/11 8:52,18.0,12693.0,Germany,2011-05-12 08:52:00,False,False
552874,POST,POSTAGE,7,5/12/11 9:40,18.0,12621.0,Germany,2011-05-12 09:40:00,False,False
552878,POST,POSTAGE,8,5/12/11 9:54,18.0,12625.0,Germany,2011-05-12 09:54:00,False,False
552884,POST,POSTAGE,1,5/12/11 10:15,15.0,12395.0,Belgium,2011-05-12 10:15:00,False,False
552946,POST,POSTAGE,1,5/12/11 11:50,18.0,12683.0,France,2011-05-12 11:50:00,False,False
552980,POST,POSTAGE,1,5/12/11 14:52,523.0,12590.0,Germany,2011-05-12 14:52:00,False,False
553002,M,Manual,2,5/12/11 15:26,1.95,13263.0,United Kingdom,2011-05-12 15:26:00,False,False
553013,DOT,DOTCOM POSTAGE,1,5/12/11 18:19,189.68,,United Kingdom,2011-05-12 18:19:00,False,False
553018,M,Manual,1,5/12/11 19:02,557.72,12757.0,Portugal,2011-05-12 19:02:00,False,False
553035,M,Manual,1,5/12/11 20:13,1.45,17337.0,United Kingdom,2011-05-12 20:13:00,False,False
553037,POST,POSTAGE,4,5/13/11 8:10,18.0,12471.0,Germany,2011-05-13 08:10:00,False,False
553044,POST,POSTAGE,2,5/13/11 9:24,18.0,12682.0,France,2011-05-13 09:24:00,False,False
553161,POST,POSTAGE,1,5/13/11 15:48,18.0,12681.0,France,2011-05-13 15:48:00,False,False
553162,DOT,DOTCOM POSTAGE,1,5/13/11 15:53,152.19,,United Kingdom,2011-05-13 15:53:00,False,False
553189,M,Manual,2,5/15/11 13:14,1.65,15033.0,United Kingdom,2011-05-15 13:14:00,False,False
553195,POST,POSTAGE,1,5/15/11 13:45,18.0,12599.0,France,2011-05-15 13:45:00,False,False
553203,C2,CARRIAGE,1,5/15/11 16:10,50.0,14911.0,EIRE,2011-05-15 16:10:00,False,False
553208,POST,POSTAGE,2,5/16/11 9:10,18.0,12674.0,France,2011-05-16 09:10:00,False,False
553316,POST,POSTAGE,1,5/16/11 12:04,18.0,12682.0,France,2011-05-16 12:04:00,False,False
553357,M,Manual,2,5/16/11 14:17,15.0,12684.0,France,2011-05-16 14:17:00,False,False
553387,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,5/16/11 16:33,8.33,,United Kingdom,2011-05-16 16:33:00,False,False
553387,DOT,DOTCOM POSTAGE,1,5/16/11 16:33,182.67,,United Kingdom,2011-05-16 16:33:00,False,False
553389,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,5/16/11 16:37,8.33,,United Kingdom,2011-05-16 16:37:00,False,False
553389,DOT,DOTCOM POSTAGE,1,5/16/11 16:37,113.99,,United Kingdom,2011-05-16 16:37:00,False,False
553393,DOT,DOTCOM POSTAGE,1,5/16/11 16:46,66.38,,United Kingdom,2011-05-16 16:46:00,False,False
553411,POST,POSTAGE,3,5/17/11 9:28,18.0,12714.0,France,2011-05-17 09:28:00,False,False
553415,POST,POSTAGE,2,5/17/11 10:02,18.0,12463.0,Belgium,2011-05-17 10:02:00,False,False
553521,M,Manual,1,5/17/11 14:35,452.45,,United Kingdom,2011-05-17 14:35:00,False,False
553539,M,Manual,1,5/17/11 15:27,465.87,,United Kingdom,2011-05-17 15:27:00,False,False
553541,DOT,DOTCOM POSTAGE,1,5/17/11 15:33,248.13,,United Kingdom,2011-05-17 15:33:00,False,False
553542,DOT,DOTCOM POSTAGE,1,5/17/11 15:34,204.63,,United Kingdom,2011-05-17 15:34:00,False,False
553543,DOT,DOTCOM POSTAGE,1,5/17/11 15:35,154.5,,United Kingdom,2011-05-17 15:35:00,False,False
553544,DOT,DOTCOM POSTAGE,1,5/17/11 15:36,124.08,,United Kingdom,2011-05-17 15:36:00,False,False
553545,DOT,DOTCOM POSTAGE,1,5/17/11 15:37,105.96,,United Kingdom,2011-05-17 15:37:00,False,False
553547,POST,POSTAGE,4,5/17/11 15:48,18.0,12474.0,Germany,2011-05-17 15:48:00,False,False
553549,DOT,DOTCOM POSTAGE,1,5/17/11 16:09,179.67,,United Kingdom,2011-05-17 16:09:00,False,False
553559,M,Manual,1,5/17/11 17:12,293.0,14931.0,Channel Islands,2011-05-17 17:12:00,False,False
553566,POST,POSTAGE,3,5/18/11 9:09,18.0,12690.0,France,2011-05-18 09:09:00,False,False
553577,POST,POSTAGE,2,5/18/11 10:34,18.0,12437.0,France,2011-05-18 10:34:00,False,False
553666,POST,POSTAGE,2,5/18/11 12:18,18.0,12679.0,France,2011-05-18 12:18:00,False,False
553674,POST,POSTAGE,1,5/18/11 12:50,40.0,12483.0,Sweden,2011-05-18 12:50:00,False,False
553679,C2,CARRIAGE,1,5/18/11 13:09,50.0,14565.0,United Kingdom,2011-05-18 13:09:00,False,False
553682,POST,POSTAGE,4,5/18/11 13:20,15.0,14646.0,Netherlands,2011-05-18 13:20:00,False,False
553718,DOT,DOTCOM POSTAGE,1,5/18/11 16:14,176.8,,United Kingdom,2011-05-18 16:14:00,False,False
553731,POST,POSTAGE,4,5/19/11 8:26,18.0,12481.0,Germany,2011-05-19 08:26:00,False,False
553741,POST,POSTAGE,3,5/19/11 9:37,18.0,12520.0,Germany,2011-05-19 09:37:00,False,False
553766,DOT,DOTCOM POSTAGE,1,5/19/11 10:44,205.5,,United Kingdom,2011-05-19 10:44:00,False,False
553767,DOT,DOTCOM POSTAGE,1,5/19/11 10:46,162.75,,United Kingdom,2011-05-19 10:46:00,False,False
553768,DOT,DOTCOM POSTAGE,1,5/19/11 10:47,236.46,,United Kingdom,2011-05-19 10:47:00,False,False
553842,POST,POSTAGE,2,5/19/11 12:24,18.0,12524.0,Germany,2011-05-19 12:24:00,False,False
553843,POST,POSTAGE,2,5/19/11 12:29,18.0,12553.0,France,2011-05-19 12:29:00,False,False
553884,POST,POSTAGE,1,5/19/11 15:36,18.0,12600.0,Germany,2011-05-19 15:36:00,False,False
553885,POST,POSTAGE,1,5/19/11 15:41,18.0,12601.0,Germany,2011-05-19 15:41:00,False,False
553890,DOT,DOTCOM POSTAGE,1,5/19/11 16:32,167.03,,United Kingdom,2011-05-19 16:32:00,False,False
553897,C2,CARRIAGE,1,5/19/11 17:23,50.0,14911.0,EIRE,2011-05-19 17:23:00,False,False
553921,C2,CARRIAGE,1,5/20/11 9:08,50.0,13376.0,United Kingdom,2011-05-20 09:08:00,False,False
553931,C2,CARRIAGE,1,5/20/11 10:27,50.0,14911.0,EIRE,2011-05-20 10:27:00,False,False
553997,POST,POSTAGE,9,5/20/11 11:34,18.0,12656.0,France,2011-05-20 11:34:00,False,False
554038,POST,POSTAGE,2,5/20/11 14:23,15.0,12775.0,Netherlands,2011-05-20 14:23:00,False,False
554054,DOT,DOTCOM POSTAGE,1,5/20/11 15:29,124.27,,United Kingdom,2011-05-20 15:29:00,False,False
554097,POST,POSTAGE,5,5/22/11 13:01,18.0,12567.0,France,2011-05-22 13:01:00,False,False
554104,POST,POSTAGE,4,5/22/11 14:03,18.0,12705.0,Germany,2011-05-22 14:03:00,False,False
554106,POST,POSTAGE,4,5/22/11 14:05,18.0,12710.0,Germany,2011-05-22 14:05:00,False,False
554109,POST,POSTAGE,2,5/22/11 14:33,18.0,12682.0,France,2011-05-22 14:33:00,False,False
554132,POST,POSTAGE,4,5/23/11 9:43,40.0,12360.0,Austria,2011-05-23 09:43:00,False,False
554134,POST,POSTAGE,2,5/23/11 9:48,18.0,12583.0,France,2011-05-23 09:48:00,False,False
554137,POST,POSTAGE,2,5/23/11 10:13,18.0,12708.0,Germany,2011-05-23 10:13:00,False,False
554147,POST,POSTAGE,2,5/23/11 10:48,15.0,12423.0,Belgium,2011-05-23 10:48:00,False,False
554155,M,Manual,1,5/23/11 11:26,1241.98,12757.0,Portugal,2011-05-23 11:26:00,False,False
554159,POST,POSTAGE,2,5/23/11 11:48,15.0,12464.0,Belgium,2011-05-23 11:48:00,False,False
554280,C2,CARRIAGE,1,5/23/11 13:35,50.0,14817.0,United Kingdom,2011-05-23 13:35:00,False,False
554285,DOT,DOTCOM POSTAGE,1,5/23/11 14:15,156.92,,United Kingdom,2011-05-23 14:15:00,False,False
554293,DOT,DOTCOM POSTAGE,1,5/23/11 14:19,159.63,,United Kingdom,2011-05-23 14:19:00,False,False
554301,M,Manual,1,5/23/11 14:46,1241.98,12757.0,Portugal,2011-05-23 14:46:00,False,False
554305,M,Manual,1,5/23/11 14:58,557.72,12757.0,Portugal,2011-05-23 14:58:00,False,False
554310,DOT,DOTCOM POSTAGE,1,5/23/11 15:25,249.91,,United Kingdom,2011-05-23 15:25:00,False,False
554324,POST,POSTAGE,1,5/23/11 15:38,18.0,12712.0,Germany,2011-05-23 15:38:00,False,False
554325,POST,POSTAGE,3,5/23/11 15:38,18.0,12621.0,Germany,2011-05-23 15:38:00,False,False
554356,POST,POSTAGE,2,5/24/11 9:25,18.0,12670.0,France,2011-05-24 09:25:00,False,False
554363,POST,POSTAGE,2,5/24/11 10:19,18.0,12647.0,Germany,2011-05-24 10:19:00,False,False
554511,DOT,DOTCOM POSTAGE,1,5/24/11 15:52,162.67,,United Kingdom,2011-05-24 15:52:00,False,False
554512,DOT,DOTCOM POSTAGE,1,5/24/11 15:54,194.12,,United Kingdom,2011-05-24 15:54:00,False,False
554514,DOT,DOTCOM POSTAGE,1,5/24/11 15:58,214.29,,United Kingdom,2011-05-24 15:58:00,False,False
554555,POST,POSTAGE,2,5/25/11 10:08,18.0,12437.0,France,2011-05-25 10:08:00,False,False
554648,POST,POSTAGE,3,5/25/11 12:44,18.0,12562.0,France,2011-05-25 12:44:00,False,False
554650,POST,POSTAGE,3,5/25/11 12:54,18.0,12681.0,France,2011-05-25 12:54:00,False,False
554654,POST,POSTAGE,3,5/25/11 13:34,40.0,12815.0,Poland,2011-05-25 13:34:00,False,False
554694,DOT,DOTCOM POSTAGE,1,5/25/11 17:06,202.77,,United Kingdom,2011-05-25 17:06:00,False,False
554699,POST,POSTAGE,3,5/26/11 9:17,18.0,12613.0,Germany,2011-05-26 09:17:00,False,False
554711,POST,POSTAGE,1,5/26/11 10:41,18.0,12654.0,Germany,2011-05-26 10:41:00,False,False
554714,DOT,DOTCOM POSTAGE,1,5/26/11 10:44,155.25,,United Kingdom,2011-05-26 10:44:00,False,False
554770,C2,CARRIAGE,1,5/26/11 11:40,50.0,14911.0,EIRE,2011-05-26 11:40:00,False,False
554792,POST,POSTAGE,1,5/26/11 12:38,28.0,12547.0,Spain,2011-05-26 12:38:00,False,False
554794,POST,POSTAGE,2,5/26/11 12:41,18.0,12720.0,Germany,2011-05-26 12:41:00,False,False
554826,C2,CARRIAGE,2,5/26/11 14:53,18.0,12493.0,France,2011-05-26 14:53:00,False,False
554840,POST,POSTAGE,2,5/26/11 17:16,18.0,12684.0,France,2011-05-26 17:16:00,False,False
554857,POST,,800,5/27/11 10:08,0.0,,United Kingdom,2011-05-27 10:08:00,False,False
554861,POST,POSTAGE,5,5/27/11 10:29,18.0,12633.0,Germany,2011-05-27 10:29:00,False,False
554924,POST,POSTAGE,1,5/27/11 12:54,4.0,12748.0,United Kingdom,2011-05-27 12:54:00,False,False
554933,M,Manual,2,5/27/11 13:26,0.3,13232.0,United Kingdom,2011-05-27 13:26:00,False,False
554938,POST,POSTAGE,4,5/27/11 13:34,15.0,12876.0,Belgium,2011-05-27 13:34:00,False,False
554940,POST,POSTAGE,2,5/27/11 13:49,18.0,12494.0,France,2011-05-27 13:49:00,False,False
554957,DOT,DOTCOM POSTAGE,1,5/27/11 15:17,75.75,,United Kingdom,2011-05-27 15:17:00,False,False
554958,DOT,DOTCOM POSTAGE,1,5/27/11 15:17,167.88,,United Kingdom,2011-05-27 15:17:00,False,False
554959,DOT,DOTCOM POSTAGE,1,5/27/11 15:18,58.5,,United Kingdom,2011-05-27 15:18:00,False,False
554960,DOT,DOTCOM POSTAGE,1,5/27/11 15:18,148.75,,United Kingdom,2011-05-27 15:18:00,False,False
554961,DOT,DOTCOM POSTAGE,1,5/27/11 15:19,164.29,,United Kingdom,2011-05-27 15:19:00,False,False
554985,POST,POSTAGE,4,5/29/11 12:26,18.0,12426.0,Germany,2011-05-29 12:26:00,False,False
555003,POST,POSTAGE,1,5/31/11 9:36,15.0,12787.0,Netherlands,2011-05-31 09:36:00,False,False
555095,POST,POSTAGE,7,5/31/11 13:32,28.0,12540.0,Spain,2011-05-31 13:32:00,False,False
555096,POST,POSTAGE,3,5/31/11 13:32,18.0,12682.0,France,2011-05-31 13:32:00,False,False
555106,POST,POSTAGE,2,5/31/11 14:14,15.0,12790.0,Netherlands,2011-05-31 14:14:00,False,False
555110,M,Manual,2,5/31/11 14:34,1.65,17841.0,United Kingdom,2011-05-31 14:34:00,False,False
555147,POST,POSTAGE,4,5/31/11 15:41,40.0,13505.0,Switzerland,2011-05-31 15:41:00,False,False
555149,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,5/31/11 15:49,25.0,,United Kingdom,2011-05-31 15:49:00,False,False
555149,DOT,DOTCOM POSTAGE,1,5/31/11 15:49,154.01,,United Kingdom,2011-05-31 15:49:00,False,False
555150,DOT,DOTCOM POSTAGE,1,5/31/11 15:53,183.55,,United Kingdom,2011-05-31 15:53:00,False,False
555161,POST,POSTAGE,1,6/1/11 9:26,15.0,12423.0,Belgium,2011-06-01 09:26:00,False,False
555162,POST,POSTAGE,4,6/1/11 10:15,18.0,12473.0,Germany,2011-06-01 10:15:00,False,False
555264,M,Manual,1,6/1/11 16:03,3.95,17757.0,United Kingdom,2011-06-01 16:03:00,False,False
555275,DOT,DOTCOM POSTAGE,1,6/1/11 17:18,205.29,,United Kingdom,2011-06-01 17:18:00,False,False
555276,DOT,DOTCOM POSTAGE,1,6/1/11 17:28,185.88,,United Kingdom,2011-06-01 17:28:00,False,False
555277,DOT,DOTCOM POSTAGE,1,6/1/11 17:30,124.87,,United Kingdom,2011-06-01 17:30:00,False,False
555278,DOT,DOTCOM POSTAGE,1,6/1/11 17:33,97.96,,United Kingdom,2011-06-01 17:33:00,False,False
555320,DOT,DOTCOM POSTAGE,1,6/2/11 11:00,98.54,,United Kingdom,2011-06-02 11:00:00,False,False
555321,DOT,DOTCOM POSTAGE,1,6/2/11 11:01,56.79,,United Kingdom,2011-06-02 11:01:00,False,False
555322,DOT,DOTCOM POSTAGE,1,6/2/11 11:01,88.71,,United Kingdom,2011-06-02 11:01:00,False,False
555323,DOT,DOTCOM POSTAGE,1,6/2/11 11:02,46.0,,United Kingdom,2011-06-02 11:02:00,False,False
555324,DOT,DOTCOM POSTAGE,1,6/2/11 11:02,124.08,,United Kingdom,2011-06-02 11:02:00,False,False
555325,DOT,DOTCOM POSTAGE,1,6/2/11 11:02,47.67,,United Kingdom,2011-06-02 11:02:00,False,False
555326,DOT,DOTCOM POSTAGE,1,6/2/11 11:03,79.67,,United Kingdom,2011-06-02 11:03:00,False,False
555327,DOT,DOTCOM POSTAGE,1,6/2/11 11:03,158.63,,United Kingdom,2011-06-02 11:03:00,False,False
555397,DOT,DOTCOM POSTAGE,1,6/2/11 17:26,216.8,,United Kingdom,2011-06-02 17:26:00,False,False
555403,POST,POSTAGE,1,6/2/11 18:06,40.0,12676.0,Sweden,2011-06-02 18:06:00,False,False
555407,POST,POSTAGE,1,6/3/11 7:48,15.0,12775.0,Netherlands,2011-06-03 07:48:00,False,False
555417,POST,POSTAGE,1,6/3/11 10:17,18.0,12601.0,Germany,2011-06-03 10:17:00,False,False
555470,POST,POSTAGE,1,6/3/11 11:33,28.0,12455.0,Spain,2011-06-03 11:33:00,False,False
555510,DOT,DOTCOM POSTAGE,1,6/3/11 17:09,181.45,,United Kingdom,2011-06-03 17:09:00,False,False
555523,POST,POSTAGE,2,6/5/11 11:36,18.0,12468.0,Germany,2011-06-05 11:36:00,False,False
555531,POST,POSTAGE,11,6/5/11 11:53,18.0,12678.0,France,2011-06-05 11:53:00,False,False
555547,POST,POSTAGE,4,6/5/11 13:13,18.0,12681.0,France,2011-06-05 13:13:00,False,False
555553,POST,POSTAGE,2,6/5/11 13:45,18.0,12662.0,Germany,2011-06-05 13:45:00,False,False
555569,POST,POSTAGE,5,6/5/11 15:29,18.0,12727.0,France,2011-06-05 15:29:00,False,False
555572,POST,POSTAGE,6,6/5/11 15:37,15.0,12449.0,Belgium,2011-06-05 15:37:00,False,False
555574,POST,POSTAGE,3,6/5/11 15:46,15.0,12417.0,Belgium,2011-06-05 15:46:00,False,False
555589,POST,POSTAGE,2,6/6/11 9:36,15.0,12802.0,Netherlands,2011-06-06 09:36:00,False,False
555648,M,Manual,12,6/6/11 13:46,0.39,14623.0,United Kingdom,2011-06-06 13:46:00,False,False
555719,POST,POSTAGE,5,6/6/11 15:31,18.0,12609.0,Germany,2011-06-06 15:31:00,False,False
